2.446063335763756186e+02
4.454748667892999947e+01
1.878435847547370940e+02
1.023360394267365336e+01
1.561528761335648596e+01
2.562227883376181126e+01
1.163431953662075102e+01
1.777470565587282181e+01
7.782011583237908781e+01
1.101951199350878596e+01
4.201770662614144385e+02
7.750824586697854102e+01
1.530434995482210070e+02
1.271065627075731754e+02
-1.950757110933773220e+01
5.239296438614837825e+01
1.427381346141919494e+01
-1.741597173199988902e+01
-1.397437425423413515e+01
4.345106894280761480e+02
5.359063242375850677e+01
4.198465856751427054e+02
-3.672276833793148398e+00
4.933205355126410723e+02
8.085810434911400080e+01
6.581257521109655499e+02
1.832100729045923799e+02
2.451178060022648424e+02
7.760849105287343264e+02
9.179190804054960608e+02
2.456323150848038495e+01
8.850023261015303433e+01
7.222476518619805574e+01
4.134198211687803268e+04
3.021972727850079536e+02
3.501169791042804718e+03
2.789344584099017084e+02
1.627885924512520432e+01
3.679207869409583509e+01
1.930601595431566238e+03
8.973355916561558843e+00
-1.114197272015735507e+01
1.189057713108137250e+03
1.105628856927156448e+03
3.978176838769577444e+02
8.205177252389490604e+03
3.507669088668189943e+02
2.478268766566179693e+01
1.413567577283829451e+03
1.807054065350443125e+03
8.095264914445579052e+02
3.157771302899345756e+01
1.721759458910673857e+01
8.424296429473906755e+01
1.485236048281658441e+02
2.895731097299139947e+02
5.557659876942634583e+02
7.865990589261054993e+02
4.436587330140173435e+01
2.472708239801228046e+03
2.825315113982651383e+02
8.550480700954794884e+02
2.204275854195002466e+02
9.406130277682095766e+02
2.994828924210742116e+01
1.475886164698749781e-01
4.305709204357117414e+02
1.117672024101484567e+02
6.950354790524579585e+01
-1.463061173865571618e+01
1.352975799767300487e+02
-1.985334152821451426e+00
1.591778123541735113e+01
4.254154659096151590e+03
